8.0, 59679
0.0, 58681
0.0, 57521
0.0, 57993
0.0, 58701
0.0, 57925
12.0, 58529
8.0, 58861
7.6, 57785
52.0, 58733
0.0, 57541
0.0, 58017
8.0, 58617
0.0, 57381
8.0, 58429
0.0, 59001
16.0, 57941
12.0, 58393
36.0, 57593
12.0, 58233
16.0, 58829
0.0, 57589
12.0, 58133
0.0, 58809
12.0, 58005
0.0, 58465
12.0, 57553
12.0, 57965
44.0, 57409
8.0, 57877
12.0, 58453
0.0, 58909
12.0, 57637
0.0, 58581
20.0, 57885
0.0, 58009
0.0, 58041
36.0, 58401
11.5, 57485
0.0, 57957
12.0, 58549
0.0, 57349
12.0, 58197
0.0, 59009
20.0, 57945
12.0, 58401
20.0, 57353
40.0, 58245
4.0, 58845
0.0, 57669
0.0, 58269
0.0, 58725
0.0, 58037
0.0, 58741
8.0, 57541
8.0, 57997
40.0, 58801
8.0, 57865
8.0, 58241
50.0, 57625
0.0, 57713
25.9, 58221
0.0, 58837
8.0, 58044
8.0, 58492
24.0, 57296
40.0, 58276
16.0, 58740
4.0, 57608
8.0, 58152
0.0, 58552
8.0, 57984
0.0, 58444
12.0, 57452
4.0, 58072
20.0, 58732
12.0, 57820
20.0, 58420
0.0, 58876
8.0, 57712
0.0, 58424
12.0, 57604
0.0, 58012
0.0, 58824
0.0, 58988
20.0, 58016
12.0, 58388
15.3, 59060
0.0, 57752
0.0, 58352
7.6, 57688
0.0, 58212
0.0, 58688
0.0, 59136
8.0, 58116
16.0, 58940
12.0, 57816
0.0, 58420
0.0, 58824
11.5, 57976
0.0, 58616
0.0, 59020
0.0, 58120
0.0, 58768
4.0, 57912
12.0, 58360
3.8, 58952
0.0, 57724
0.0, 58320
0.0, 57688
0.0, 58232
0.0, 58860
7.6, 57744
40.0, 58312
12.0, 59088
8.0, 57888
3.8, 58484
0.0, 58872
7.6, 58204
0.0, 58896
8.0, 57900
0.0, 58428
24.0, 59060
24.0, 58336
20.0, 58936
12.0, 57776
7.6, 58276
0.0, 58664
12.0, 57932
0.0, 58276
8.0, 58820
0.0, 57740
12.0, 58408
12.0, 59128
52.0, 58452
0.0, 58552
0.0, 58604
42.3, 58960
8.0, 58196
0.0, 58520
12.0, 57648
12.0, 58040
20.0, 58963
12.0, 57811
8.0, 58399
0.0, 58831
0.0, 57791
0.0, 58683
0.0, 59223
0.0, 58135
8.0, 58723
24.0, 57847
8.0, 58567
12.0, 58967
3.8, 57835
0.0, 58435
0.0, 59143
0.0, 58319
0.0, 58735
0.0, 57739
12.0, 58319
20.0, 57762
8.0, 58174
12.0, 58710
0.0, 59170
0.0, 58174
0.0, 59118
0.0, 58022
0.0, 58430
3.8, 59206
12.0, 58142
69.2, 59186
0.0, 59230
0.0, 59258
0.0, 59310
76.9, 57926
0.0, 58554
12.0, 59154
0.0, 57894
8.0, 58522
0.0, 59194
12.0, 58502
11.5, 58954
12.0, 57774
0.0, 58250
42.3, 59222
0.0, 58094
12.0, 58634
0.0, 59038
8.0, 58022
0.0, 58938
16.0, 57818
12.0, 58218
20.0, 58762
44.0, 57934
8.0, 58710
0.0, 59166
8.0, 58118
0.0, 58625
8.0, 57921
12.0, 58669
12.0, 58073
0.0, 58181
0.0, 58229
8.0, 59061
8.0, 58025
0.0, 58481
4.0, 59105
8.0, 58189
8.0, 58945
8.0, 59409
16.0, 58305
0.0, 58765
12.0, 57905
0.0, 58541
0.0, 59145
0.0, 57913
0.0, 58685
12.0, 58045
12.0, 58641
12.0, 59097
0.0, 58073
0.0, 58381
0.0, 59285
0.0, 58241
0.0, 58685
0.0, 59473
8.0, 58305
8.0, 59141
12.0, 57941
15.3, 58557
0.0, 59021
7.6, 58221
0.0, 58853
3.8, 59261
0.0, 58377
11.5, 58945
24.0, 58209
72.0, 59069
0.0, 59117
0.0, 59161
0.0, 59193
8.0, 58433
0.0, 58889
12.0, 59425
0.0, 58281
24.0, 59021
8.0, 59717
20.0, 58541
8.0, 58869
8.0, 59601
7.6, 58643
7.6, 59399
0.0, 58231
8.0, 58863
8.0, 59443
0.0, 58815
12.0, 59211
16.0, 58239
0.0, 58639
4.0, 59131
0.0, 58423
0.0, 59219
0.0, 59267
0.0, 59347
8.0, 59627
7.6, 58743
0.0, 59199
0.0, 59791
0.0, 58555
0.0, 59339
0.0, 58495
0.0, 58927
12.0, 59711
12.0, 58527
40.0, 59543
12.0, 58367
7.6, 58907
0.0, 59371
7.6, 58371
0.0, 59323
8.0, 59927
0.0, 58687
12.0, 59459
12.0, 58511
20.0, 59343
52.0, 58567
0.0, 58603
0.0, 58659
53.8, 59139
0.0, 59759
8.0, 58707
0.0, 59159
8.0, 59915
7.6, 59135
24.0, 59735
12.0, 58587
19.2, 59187
0.0, 59591
12.0, 58911
0.0, 59231
0.0, 59775
11.5, 59067
8.0, 59511
8.0, 58467
19.2, 59043
0.0, 59455
0.0, 59999
3.8, 59011
0.0, 59647
0.0, 58607
0.0, 59263
12.0, 59603
20.0, 59059
12.0, 59463
7.6, 60063
0.0, 58883
0.0, 59431
0.0, 58671
0.0, 59107
0.0, 59719
0.0, 58751
16.0, 59455
12.0, 58643
8.0, 59047
0.0, 59583
0.0, 59995
3.8, 59011
0.0, 59779
0.0, 58523
0.0, 59291
8.0, 59671
8.0, 59119
8.0, 59439
8.0, 59979
26.9, 59167
0.0, 59203
0.0, 60047
0.0, 59023
0.0, 59479
4.0, 58563
20.0, 59275
16.0, 60047
12.0, 58871
8.0, 59467
0.0, 59919
7.6, 59187
0.0, 59823
12.0, 58727
0.0, 59363
20.0, 59947
20.0, 59247
20.0, 59843
12.0, 58599
20.0, 59199
0.0, 59659
16.0, 58927
0.0, 59331
0.0, 59927
0.0, 58747
0.0, 59563
8.0, 58799
8.0, 59375
12.0, 59839
12.0, 60163
46.1, 59403
0.0, 60039
0.0, 58827
0.0, 59295
0.0, 59987
0.0, 59063
8.0, 59955
8.0, 58799
20.0, 59407
12.0, 59811
48.0, 59187
8.0, 59591
15.3, 60183
18.5, 59275
0.0, 59323
0.0, 60147
12.0, 59091
0.0, 59551
20.0, 60207
20.0, 59215
20.0, 59983
12.0, 58767
12.0, 59419
0.0, 59879
11.5, 58855
0.0, 59707
0.0, 60307
0.0, 59267
16.0, 59851
8.0, 59047
16.0, 59643
12.0, 60043
0.0, 58875
0.0, 59339
0.0, 60359
0.0, 59183
0.0, 59811
0.0, 58719
24.0, 59439
8.0, 60215
8.0, 58903
3.8, 59495
0.0, 59959
0.0, 59075
0.0, 59711
0.0, 60311
0.0, 59043
3.8, 59755
0.0, 58811
12.0, 59491
12.0, 59927
3.8, 58903
0.0, 59311
15.3, 58767
0.0, 59171
8.0, 59719
0.0, 60299
16.0, 59371
12.0, 59951
0.0, 59103
0.0, 59151
0.0, 59195
42.3, 59531
8.0, 60267
0.0, 59139
8.0, 59731
12.0, 60355
24.0, 59779
8.0, 60131
18.5, 58975
0.0, 59383
8.0, 59987
7.6, 59195
8.0, 59679
0.0, 60031
0.0, 58999
0.0, 59579
4.0, 58859
8.0, 59263
12.0, 59863
8.0, 60279
38.4, 59511
0.0, 60135
0.0, 58879
0.0, 59423
0.0, 59767
0.0, 59431
12.0, 60151
12.0, 58895
8.0, 59491
0.0, 59895
15.3, 59387
0.0, 59735
0.0, 60127
26.9, 59683
4.0, 60059
12.0, 59235
16.0, 59667
0.0, 60223
0.0, 59179
0.0, 59839
0.0, 60479
